cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons,cycle_time_hours,time_consumed_hours,lane_trucks_needed
Collection_Point10,Unload_Terminal_C,12,11,0,11,0,330.0,7.017,77.18,10.09
Collection_Point10,Unload_Terminal_C,15,11,0,11,0,330.0,7.017,77.18,10.09
Collection_Point10,Unload_Terminal_C,17,11,0,11,0,330.0,7.017,77.18,10.09
Collection_Point10,Unload_Terminal_C,18,11,0,11,0,330.0,7.017,77.18,10.09
Collection_Point10,Unload_Terminal_C,20,6,0,6,0,180.0,7.017,42.1,5.5
Collection_Point10,Unload_Terminal_C,24,10,0,10,0,300.0,7.017,70.17,9.17
Collection_Point11,Unload_Terminal_A,2,2,0,2,0,60.0,6.21,12.42,1.62
Collection_Point11,Unload_Terminal_A,9,25,0,25,0,750.0,6.21,155.25,20.29
Collection_Point11,Unload_Terminal_A,11,24,0,24,0,720.0,6.21,149.04,19.48
Collection_Point11,Unload_Terminal_A,13,23,0,23,0,690.0,6.21,142.83,18.67
Collection_Point11,Unload_Terminal_A,14,22,0,22,0,660.0,6.21,136.62,17.86
Collection_Point11,Unload_Terminal_A,15,22,0,22,0,660.0,6.21,136.62,17.86
Collection_Point11,Unload_Terminal_A,16,22,0,22,0,660.0,6.21,136.62,17.86
Collection_Point11,Unload_Terminal_A,18,20,0,20,0,600.0,6.21,124.2,16.24
Collection_Point11,Unload_Terminal_B,4,24,0,24,0,720.0,5.669,136.05,17.78
Collection_Point11,Unload_Terminal_B,6,24,0,24,0,720.0,5.669,136.05,17.78
Collection_Point11,Unload_Terminal_B,10,26,0,26,0,780.0,5.669,147.38,19.27
Collection_Point11,Unload_Terminal_B,12,26,0,26,0,780.0,5.669,147.38,19.27
Collection_Point11,Unload_Terminal_C,3,1,0,1,0,30.0,9.311,9.31,1.22
Collection_Point11,Unload_Terminal_C,5,17,0,17,0,510.0,9.311,158.29,20.69
Collection_Point11,Unload_Terminal_C,6,2,0,2,0,60.0,9.311,18.62,2.43
Collection_Point11,Unload_Terminal_C,7,17,0,17,0,510.0,9.311,158.29,20.69
Collection_Point11,Unload_Terminal_C,8,17,0,17,0,510.0,9.311,158.29,20.69
Collection_Point11,Unload_Terminal_C,17,15,0,15,0,450.0,9.311,139.67,18.26
Collection_Point12,Unload_Terminal_A,1,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,4,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,5,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,6,14,0,14,0,420.0,8.345,116.83,15.27
